arxiv_id,key
2202.08989,chiu2022enhanced
2202.09031,gheorghiu2022update
2202.09067,shimamura2022precise
2202.09098,hijano2022quasiparticle
2202.09227,majek2022hallmarks
2202.09281,tibaldi2022unsupervised
2202.09560,he2022additive
2202.09658,kataria2022superconductivity
2202.09775,cho2022non
2202.09965,urazhdin2022chiral
2202.10128,behnia2022dynamic
2202.10176,li2022twisted
2202.10230,mazur2022spin
2202.10237,saxena2022thermoelectric
2202.10327,abboud2022signatures
2202.10475,schiller2022superconductivity
2202.10490,louden2022effects
2202.10577,dong2022quantifying
2202.10664,sharma2022detailed
2202.10711,singh2022superconductivity
2202.10859,das2022unconventional
2202.11003,khosravian2022impurity
2202.11008,kogan2022kinks
2202.11135,kreisel2022superconducting
2202.11232,chavez2022chemical
2202.11310,foroozani2022dual
2202.11355,yu2022superconductive
2202.11521,kim2022monolayer
2202.11656,zhao2022nonlinear
2202.11657,mukasa2022enhanced
2202.11674,ishida2022pure
2202.11732,shaffer2022chiral
2202.11773,wei2022exploring
2203.08718,suslov2022fermi
2202.11876,itahashi2022giant
2202.11904,sui2022unusual
2202.11933,liu2022preferred
2202.12072,kedem2022superconducting
2202.12080,peng2022resonance
2202.12091,han2022nontrivial
2202.12178,ramires2022nonunitary
2202.12388,reichhardt2022kibble
2202.12462,kobayashi2022observation
2202.12516,abbas2022estimation
2202.12590,mihailovic2022maximum
2202.12667,onishi2022low
2202.12754,bargerbos2022singlet
2202.12952,noat2022superconductivity
2202.13397,cuenca2022superconducting
2202.13435,liu2022thermoelectricity
2202.13674,speight2022symmetries
2202.13811,cichy2022connection
2202.13858,zhang2022revealing
2202.13917,hassani2022superconducting
2203.00104,saldana2022entanglement
2203.00282,yao2022excitations
2203.00493,li2022superconductivity
2203.00505,soori2022tunable
2203.00542,kuchinskii2022hall
2203.00558,kamminga2022evolution
2203.00617,roe2022driven
2203.00678,nevola2022ultrafast
2203.00773,wang2022parametric
2203.00908,huang2022probing
2203.00989,topping2022c
2203.01058,lau2022universal
2203.01226,gneist2022competing
2203.01242,puviani2022quench
2203.01273,fanfarillo2022nematic
2203.01275,datta2022anisotropic
2203.01393,mougel2022role
2203.01405,ozbek2022superconducting
2203.01558,yang2022symmetry
2203.01617,schuberth2022nuclear
2203.01660,tanaka2022theory
2203.01702,xiao2022mathbf
2203.01705,campillo2022deviations
2203.01804,benfatto2022comment
2203.06984,yuan2022quantum
2203.02341,gilmutdinov2022interplay
2203.02448,kern2022reflection
2203.02451,chatzieleftheriou2022mott
2203.02580,lee2022character
2203.02598,attard2022attraction
2203.02879,lu2022tunable
2203.02934,cao2022two
2203.03082,chen2022ferroelectric
2203.03184,kitagawa2022two
2203.03337,kobiaka2022dynamical
2203.03499,miceli2022theory
2203.03510,speight2022magnetic
2203.03524,li2022tuning
2203.03793,liu2022charge
2203.03901,imajo2022persistence
2203.03909,roler2022nematic
2203.03948,paolucci2022inductive
2203.04104,coleman2022solvable
2203.04164,chavezgarcia2022weakly
2203.04217,imai2022revisiting
2203.04265,singer2022139
2203.04471,dai2022topological
2203.04534,kobayashi2022interface
2203.04599,zeng2022interplay
2203.04624,zajicek2022drastic
2203.04669,daptary2022enhancement
2203.04843,bulgac2022measures
2203.04867,berben2022compartmentalizing
2203.05000,mazin2022notes
2203.05001,tarkhov2022dynamics
2203.05035,ataei2022electrons
2203.05055,gupta2022two
2203.05171,tao2022multi
2203.05172,drouintouchette2022interplay
2203.05255,smirnov2022revealing
2203.05278,sigloch2022large
2203.05336,bobkova2022magnon
2203.05478,shi2022tighter
2203.05480,wu2022pair
2203.05530,fesquet2022perspectives
2203.05650,wan2022superconducting
2203.05669,dee2022enhancing
2203.05770,shan2022muon
2203.05817,boubeche2022superconducting
2203.05867,liu2022tunable
2203.05894,galambos2022crossed
2203.05895,lucci2022quantum
2203.05934,mier2022moir
2203.06036,karchev2022applied
2203.06140,hu2022orbital
2203.06192,crowley2022supercurrent
2203.06432,kim2022kondo
2203.06500,semenok2022effect
2203.06532,seja2022self
2203.06538,koizumi2022emergent
2203.06586,iaia2022phonon
2203.06655,mcguire2022electronic
2203.06769,wardh2022colossal
2203.06879,zang2022planckian
2203.06893,giwa2022superconductor
2203.06946,kaga2022eliashberg
2203.06971,liao2022little
2203.07010,kiyama2022upper
2203.07203,bertinjohannet2022microscopic
2203.07295,gonzalezraya2022open
2203.07365,yang2022intertwining
2203.07380,zhang2022bipolaronic
2203.07394,cao2022tunneling
2203.07432,wan2022nontrivial
2203.07445,bejanin2022fluctuation
2203.07453,talkington2022dissipation
2203.07551,kametani2022fe
2203.07575,lee2022electron
2203.07842,pandey2022static
2203.08186,xiao2022topological
2203.08250,wardh2022nematic
2203.08587,kaperek2022theory
2203.08598,fujibayashi2022superconducting
2203.08752,rybakov2022flux
2203.08872,kang2022discovery
2203.09060,luo2022chiral
2203.09083,qin2022functional
2203.09244,marychev2022peak
2203.10943,volovik2022quantum
2203.09386,chen2022charge
2203.09417,gallerati2022superconductors
2203.09593,guo2022switchable
2203.09660,sweetnam2022simulating
2203.09662,baek2022interplay
2203.09688,zhou2022experimental
2203.09951,machon2022experimental
2203.09987,wang2022uniaxial
2203.10564,shen2022white
2203.11133,huhtinen2022revisiting
2203.11388,caldas2022gorkov
2203.17244,li2022strategies
2203.11451,goto2022double
2203.11566,abbas2022lattice
2203.11583,nunchot2022fluctuation
2203.11922,subedi2022possible
2203.11984,maestro2022experimental
2203.12004,rosenberg2022topological
2203.12058,rodrigues2022parametrically
2203.12103,attard2022new
2203.12194,garaud2022topological
2203.12317,khasanov2022charge
2203.12716,correa2022growth
2203.12844,kitatani2022strongly
2203.12887,beliayev2022coalescence
2203.12934,kinjo2022drastic
2203.13003,putilov2022giant
2203.13232,talantsev2022electron
2203.13388,horn2022superscreen
2203.13646,mayer2022intrinsic
2203.14017,song2022ferromagnetic
2205.01518,campi2022nanoscale
2203.14083,wright2022growth
2203.14353,chen2022enhancement
2203.14421,grankin2022dark
2203.14433,kohno2022emergence
2203.14586,mraz2022nanocryotron
2203.15011,schmid2022quantum
2203.15057,li2022unidirectional
2203.15311,chaix2022bulk
2203.15432,lei2022complex
2203.15495,fauque2022mesoscopic
2203.15527,scheidegger2022scanning
2203.15608,karabassov2022hybrid
2203.15648,kawamura2022improved
2203.15669,qiu2022superconductivity
2203.15801,papaj2022current
2203.15944,sauls2022excitations
2203.15957,li2022pressure
2203.16208,tomioka2022superconductivity
2203.16235,zhu2022comparative
2203.16299,travaglino2022analytical
2203.16458,arushi2022time
2203.16698,sauls2022majorana
2203.16943,zhou2022pressure
2203.16986,cervasio2022optical
2203.17060,frolov2022we
2203.17108,basak2022shiba
2203.17151,fan2022asymmetric
2203.17186,mehta2022down
2203.17199,hudis2022quantum
2204.00151,alarco2022experimental
2204.00341,mielke2022local
2204.00389,golovchanskiy2022magnetic
2204.00407,kasem2022tuning
2204.00438,blinov2022interlayer
2204.00553,deng2022magnetic
2204.00568,patel2022high
2204.00648,klebl2022competition
2204.01195,kasai2022development
2204.01246,zhao2022angular
2204.01356,zhang2022dominant
2204.01423,sidorova2022phonon
2204.01554,chen2022inter
2204.01606,rammelmuller2022magnetic
2204.01921,song2022potential
2204.02158,arouca2022quantum
2204.02214,kornilovitch2022stable
2204.02248,villacortes2022first
2204.02304,simutis2022single
2204.02355,jiang2022confpred
2204.02430,poschl2022nonlocala
2204.02449,fischer2022superconductivity
2204.02880,rmer2022leading
2204.02888,khanukov2022mixed
2204.02996,zhang2022enhanced
2204.02994,hofmann2022superconductivity
2204.03023,puphal2022investigation
2204.03165,nocera2022root
2204.03175,hu2022topological
2204.03202,razmadze2022supercurrent
2204.03242,suzuki2022odd
2204.03347,chono2022two
2204.03464,barisic2022high
2204.03491,sahu2022novel
2204.03496,roig2022superconductivity
2204.03590,pascucci2022reliability
2204.03729,gapud2022martensitic
2204.03735,rodriguez2022editorial
2204.03833,liu2022no
2204.03928,onari2022diverse
2204.03937,stolyarov2022revealing
2204.03981,bekaert2022enhancing
2204.04073,gatlik2022impact
2204.04203,chaudhuri2022anomalous
2204.04249,bobrow2022monopole
2204.04365,shang2022evidence
2204.04402,shama2022unusual
2204.04463,su2022family
2204.04536,bondarenko2022electrical
2204.04593,li2022giant
2204.04623,bi2022efficient
2204.04649,zhao2022neutron
2204.04697,liu2022effect
2204.04863,yang2022superconductivity
2204.05029,jin2022interplay
2204.05078,mendonca2022near
2204.05179,wang2022emergent
2204.05190,blason2022local
2204.05242,benfenati2022demonstration
2204.05504,zhao2022mottness
2204.05619,haxell2022measurements
2204.05654,yang2022impurity
2204.05671,shankar2022simulating
2204.05686,kouchi2022enhanced
2204.05708,tsuppayakornaek2022dynamical
2204.05715,lucia2022multiplexable
2204.05719,tatan2022first
2204.05930,pickett2022room
2204.06163,shakeripour2022sub
2204.06467,bezuglyj2022vortex
2204.06567,ganesan2022analogue
2204.06565,dzero2022impurity
2204.06573,huang2022ground
2204.06599,restrepo2022coupled
2204.06888,akzyanov2022anomalous
2204.07244,shen2022dirac
2204.07260,severino2022vortices
2204.07400,piombo2022strength
2204.07477,semenov2022superconducting
2204.07522,pei2022caging
2204.07635,smylie2022full
2204.10284,kumar2022characterization
2204.07740,landaeta2022conventional
2204.07847,prozorov2022analysis
2204.07975,landaeta2022field
2204.07993,pan2022elastic
2204.08047,russomanno2022weak
2204.08050,huo2022synthesis
2204.08082,lane2022identifying
2204.08258,yang2022unusual
2204.08650,shi2022crossovers
2204.08658,li2022superconductivitya
2204.08712,babic2022silico
2204.08749,zhang2022unravelling
2204.08904,nagao2022investigation
2204.09094,mallik2022superfluid
2204.09103,liu2022antiferromagnetic
2204.09255,hage2022superconducting
2204.09503,ma2022magnetic
2204.09567,santana2022evidence
2204.09665,khan2022demonstration
2204.09807,gundogdu2022quantum
2204.09811,chou2022acoustic
2204.09923,wang2022transport
2204.10133,khabipov2022superconducting
2204.10500,ohtomo2022josephson
2204.10657,si2022signatures
2204.10665,aksenov2022manifestation
2204.10925,xu2022superconductivity
2204.11043,du2022room
2204.11178,luo2022engineering
2204.11204,gong2022nematic
2208.08363,vakhrushev2022modelling
2208.08412,sidorenko2022intrinsic
2204.11737,schirmer2022phase
2204.11818,gungordu2022majorana
2204.11880,chakraborty2022quasiparticle
2204.11928,kennes2022new
2204.11930,carvalho2022superconductivity
2208.08364,sidorenko2022functional
2204.12094,jin2022bulk
2204.12107,sharma2022comprehensive
2204.12118,miyake2022magnetovolume
2204.12163,peotta2022superconductivity
2204.12213,philippe2022nematic
2204.12229,julku2022light
2204.12252,nagpal2022evidence
2205.01534,kapran2022situ
2204.12342,chaudhury2022some
2204.12391,goedecke2022correlation
2204.12434,chen2022hot
2204.12579,lake2022pairing
2204.12606,chow2022pauli
2204.12610,zitko2022yu
2204.12887,suzuki2022quasiparticle
2204.12961,rosmus2022electronic
2204.12989,homann2022parametric
2204.13116,shaffer2022unconventional
2204.13264,sun2022evidence
2204.13473,zhigadlo2022spin
2204.13529,zeng2022universal
2204.13579,chapai2022superconducting
2204.13588,nakashima2022vortex
2204.13623,javed2022fractional
2204.13633,koliofoti2022compact
2204.13720,vaezi2022nonadiabatic
2204.13927,nulens2022metastable
2204.14083,fukaya2022anomalous
2205.00060,choudhary2022designing
2205.00116,liu2022single
2205.00157,acharyya2022edge
2205.00239,kitatani2022textit
2205.00437,puig2022anisotropic
2205.00899,heumen2022strange
2205.01111,ouassou2022complete
2205.01410,chirolli2022swap
2205.01702,li2022strongly
2205.01719,tin2022observation
2205.01843,fan2022direct
2205.01844,yu2022percolative
2205.02198,choudhury2022thermal
2205.02280,tazai2022rigorous
2205.02554,saha2022mapping
2205.02806,li2022proximity
2205.02812,llovo2022precursor
2205.02878,emin2022polarons
2205.03002,li2022disorder
2205.03217,carrad2022photon
2205.10352,marsiglio2022impact
2205.03458,wang2022singlet
2205.03528,deng2022titanium
2205.03575,lei2022phases
2205.03603,zlotnikov2022majorana
2205.03632,zegrodnik2022interplay
2205.03682,wakamatsu2022reduced
2205.03795,huynh2022density
2205.03941,rehammar2022low
2205.03964,yang2022site
2205.04030,michon2022reconciling
2205.04045,sun2022ground
2205.04057,tanaka2022manipulation
2205.04394,eto2022coleman
2205.04441,chislettmcdonald2022training
2205.04458,klein2022electrical
2205.04469,souto2022josephson
2205.04524,rosuel2022field
2205.04588,girod2022thermodynamic
2205.04902,nakayama2022carrier
2205.04907,kato2022fermiology
2205.04975,jihoon2022study
2205.04991,jihyun2022synthesis
2205.05087,zhang2022spin
2205.05225,polski2022hierarchy
2205.05233,grissonnanche2022no
2205.05491,piatti2022reversible
2205.05906,ghaffar2022high
2205.06056,marchegiani2022quasiparticles
2205.06171,mazanik2022peculiarities
2205.06189,pascucci2022josephson
2205.06276,chakraborty2022interplay
2205.06286,dong2022mechanism
2205.06317,oey2022tuning
2205.06442,yuzbashyan2022migdal
2205.06500,mariappan2022superconducting
2205.06524,watanabe2022quantum
2205.06542,endres2022transparent
2205.06610,bashlakov2022electron
2205.06626,malavi2022pressure
2205.06816,samajdar2022moir
2205.06826,collado2022engineering
2205.07007,pavlov2022anomalous
2205.07067,diamantini2022planar
2205.07094,martinvega2022superconducting
2205.07235,nakagawa2022exact
2205.07247,chen2022stochastic
2205.07389,wu2022superfluid
2205.07397,biderang2022topological
2205.07465,nica2022multiple
2205.07489,shi2022dynamic
2205.07506,sugeta2022enhanced
2205.07665,koizumi2022schroedinger
2205.07679,motoki2022development
2205.07718,botzel2022feedback
2205.07785,kornich2022andreev
2205.07928,celi2022oscillating
2205.07934,karki2022local
2205.07955,meninno2022absence
2205.08259,gao2022proposal
2205.08563,yerzhakov2022majorana
2205.08727,tani20224
2205.08732,zhang2022higgs
2205.08828,zervou2022fate
2205.09001,seja2022finite
2205.09207,thalmeier2022dynamical
2205.09276,hou2022ubiquitous
2205.09358,layek2022possible
2205.09419,banerjee2022local
2205.09582,reiss2022superconductor
2205.09609,bhattacharyya2022nodeless
2205.09740,tromp2022puddle
2205.09767,lieu2022candidate
2205.09798,malavi2022high
2205.09915,ghosh2022non
2205.09975,herrera2022band
2205.10002,nitsch2022interference
2205.10062,beck2022effect
2205.10069,valkov2022topological
2205.10073,beck2022systematic
2205.10346,ge2022single
2205.10903,wu2022odd
2205.11000,watanabe2022another
2205.11037,sharma2022probing
2205.11123,patra2022universal
2205.11462,gao2022discovery
2205.11569,hilleke2022rational
2205.11818,shen2022coexistence
2205.11848,moriya2022intrinsic
2205.11950,karnaukhov2022mott
2205.11959,gavrichkov2022magnetic
2205.11975,tyagi2022electron
2205.12196,golod2022demonstration
2206.02533,ayani2022switchable
2205.12347,fan2022exploring
2205.13353,dong2022spin
2205.12444,legros2022evolution
2205.12483,zwartsenberg2022constraints
2205.12547,gneist2022functional
2205.12687,mitsen2022local
2205.12837,hovhannisyan2022holographic
2205.12864,wang2022impact
2205.12939,legg2022superconducting
2205.12951,piatti2022superconductivity
2205.12987,haugen2022zero
2205.13177,tanaka2022theorya
2205.13397,peng2022wire
2205.13529,hazra2022triplet
2205.13663,hong2022elastoresistivity
2205.13918,shibata2022strain
2205.13929,brookes2022protection
2205.13951,yerin2022topological
2205.14075,virtanen2022nonlinear
2205.14113,bray2022monte
2205.14227,reichhardt2022dynamic
2205.14242,contreras2022tight
2205.14373,du2022superconducting
2205.14422,acharya2022vertex
2205.14445,tanaka2022nonlinear
2205.14490,navez2022quantum
